LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,FV,RH,RL,RM,No alley access,Pave,NoSeWa,AsphShn,BrkComm,BrkFace,CBlock,CemntBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,WdShing,Brk Cmn,CmentBd,Other,Wd Shng,None,Fa,Gd,No Basement,TA,Po,Mn,No,BLQ,GLQ,LwQ,Rec,Unf,FuseF,FuseP,Mix,SBrkr,Maj2,Min1,Min2,Mod,Sev,Typ,No Fireplace,Attchd,Basment,BuiltIn,CarPort,Detchd,No Garage,RFn,No Pool,GdWo,MnPrv,MnWw,No Fence,No Misc Feature,Othr,Shed,TenC,CWD,Con,ConLD,ConLI,ConLw,New,Oth,WD,AdjLand,Alloca,Family,Normal,Partial,P,Y,GasA,GasW,Grav,OthW,Wall,PConc,Slab,Wood,CompShg,Membran,Metal,Roll,Tar&Grv,WdShake,WdShngl,Gable,Gambrel,Hip,Mansard,1.5Unf,1Story,2.5Fin,2.5Unf,2Story,SFoyer,SLvl,2fmCon,Duplex,Twnhs,TwnhsE,Feedr,Norm,PosA,PosN,RRAe,RRAn,RRNe,RRNn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,NAmes,NPkVill,NWAmes,NoRidge,NridgHt,OldTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,HLS,Low,Lvl,IR2,IR3,Reg,30,40,45,50,60,70,75,80,85,90,120,150,160,180,190,CulDSac,FR2,FR3,Inside
14.852299546352718,209.6695537860842,2.8989794855663558,2.8989794855663558,86.67919710958145,86.67919710958145,0.0,58.232881385502374,0.0,21.237900077244504,62.529063219606726,62.529063219606726,0.0,0.0,62.529063219606726,0.8284271247461901,0.0,0.8284271247461901,0.0,2.0,0.8284271247461901,2.8989794855663558,0.0,86.67919710958145,0.8284271247461901,37.24283374069717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4641016151377548,87.64373932405991,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.547236990991404,216.4032966784155,4.324555320336759,2.8989794855663558,87.57678270623478,87.59910713840847,31.88214869219484,61.213922517116444,0.0,24.683328128252665,66.58571279792899,66.78953408767936,65.61656601750786,0.0,94.43650760992954,0.8284271247461901,0.0,2.0,0.0,2.4721359549995796,0.8284271247461901,4.92820323027551,1.4641016151377548,87.57678270623478,2.0,52.2954878419929,22.331050121192874,7.3808315196468595,0.0,0.0,0.0,0.0,0.0,3.6568542494923797,87.59910713840847,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.613979538612124,225.7630347532277,2.8989794855663558,3.2915026221291805,86.61151166750291,86.61151166750291,0.0,52.3323108288245,0.0,24.532998322843195,58.4317797189525,58.4317797189525,0.0,0.0,58.4317797189525,0.8284271247461901,0.0,0.8284271247461901,0.0,1.4641016151377548,0.8284271247461901,2.4721359549995796,0.0,86.61151166750291,0.8284271247461901,35.57658845611187,21.748684174075837,0.0,0.0,0.0,24.608269391300137,0.0,0.0,4.324555320336759,87.64373932405991,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.18332609325088,204.4267424535882,3.6568542494923797,2.8989794855663558,87.59910713840847,87.62142600963232,33.042830935870455,0.0,0.0,75.3304597167248,75.3304597167248,75.3304597167248,0.0,0.0,75.3304597167248,0.0,0.0,1.4641016151377548,0.0,2.0,0.8284271247461901,3.6568542494923797,0.8284271247461901,87.59910713840847,2.0,56.00000000000001,23.377155080899044,9.661903789690601,0.0,0.0,0.0,0.0,0.0,4.000000000000001,87.62142600963232,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.613979538612124,207.00717691026782,3.2915026221291805,2.8989794855663558,86.56635930193812,86.56635930193812,27.189039038652854,52.184868736576256,0.0,43.65084884205331,68.82372483850311,68.82372483850311,0.0,0.0,68.82372483850311,0.8284271247461901,0.0,0.8284271247461901,0.8284271247461901,1.4641016151377548,0.8284271247461901,2.8989794855663558,0.8284271247461901,86.56635930193812,0.8284271247461901,35.57658845611187,0.0,27.257477676655583,24.608269391300137,0.0,0.0,0.0,0.0,2.8989794855663558,87.64373932405991,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.422205101855958,154.4736399525492,3.6568542494923797,4.000000000000001,85.8635305459552,87.48742928478838,0.0,0.0,0.0,55.72347875864726,55.72347875864726,56.480766068853775,0.0,0.0,56.480766068853775,0.0,0.0,0.8284271247461901,0.0,1.4641016151377548,0.8284271247461901,2.8989794855663558,0.0,87.26365441768559,1.4641016151377548,46.04164859785726,11.999999999999998,19.2602916254693,0.0,0.0,0.0,0.0,0.0,3.6568542494923797,87.62142600963232,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.613979538612124,210.0565962190283,3.2915026221291805,3.6568542494923797,86.79189152169245,86.79189152169245,24.907248094147427,46.12483766206387,0.0,39.32795663954366,61.40346993658944,61.40346993658944,0.0,0.0,61.40346993658944,0.8284271247461901,0.0,0.8284271247461901,0.0,1.4641016151377548,0.8284271247461901,2.8989794855663558,0.8284271247461901,86.79189152169245,1.4641016151377548,41.86342439892262,0.0,0.0,0.0,0.0,0.0,0.0,50.952809179494906,2.0,87.68834929911466,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.08800749063506,205.76910261152875,2.4721359549995796,2.8989794855663558,86.72429205127533,86.72429205127533,0.0,0.0,0.0,0.0,0.0,70.02777242147643,0.0,0.0,70.02777242147643,0.0,0.0,1.4641016151377548,0.0,1.4641016151377548,1.4641016151377548,3.2915026221291805,0.0,86.72429205127533,1.4641016151377548,43.47526800360829,0.0,0.0,0.0,0.0,0.0,0.0,42.766058571198776,4.6332495807108005,87.59910713840847,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.370705543744897,232.0598214132446,2.8989794855663558,2.8989794855663558,87.55445270895245,87.55445270895245,0.0,48.87238936790763,0.0,41.31281565541543,64.783231428256,64.783231428256,0.0,0.0,64.783231428256,0.8284271247461901,0.0,0.8284271247461901,0.8284271247461901,2.0,0.8284271247461901,3.2915026221291805,0.0,87.55445270895245,1.4641016151377548,46.04164859785726,0.0,18.29778313018444,0.0,0.0,0.0,0.0,0.0,3.2915026221291805,87.64373932405991,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.852299546352718,171.90802166662695,2.8989794855663558,3.2915026221291805,86.52118390532293,86.67919710958145,0.0,42.94441010848847,0.0,43.869379764718865,62.18722614352485,71.2120208708925,0.0,0.0,71.2120208708925,0.0,0.0,0.8284271247461901,0.0,2.0,0.8284271247461901,3.2915026221291805,0.0,86.52118390532293,0.8284271247461901,32.35112807463534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8989794855663558,87.66604708583958,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
